"id","date_time","center_name","phone","address_1","address_2","region","city","capacity","on_map","okrug","big","oms","email","devices","shifts"
"525","0000-00-00 00:00:00","Отделение диализа № 16 Диализного центра НЕФРОС","74823231644","ул. Руднева, д. 39 В","д. 39 В","Севастополь","Крым","(44.5911073, 33.492526699999985):8","60","ufo","Крупные амбулаторные центры – от 50 мест","","","",""
"526","2017-11-27 03:24:40","Смоленский филиал ООО «БМК»","+78137122690, +78137194101","ул. Комсомольская, д. 35","","Смоленская область","Вязьма","(55.2189878, 34.27322409999999):8","0","cfo","","","","",""
"527","2017-11-27 03:28:48","ЧУ «Центры диализа «Гиппократ»  ","+73422393154; +73422393116","ул. Куприянова, 46","","Тверская область","Ржев","(56.269531, 34.31973500000004):8","0","cfo","","","","",""
"528","2017-11-27 03:32:38","Отделение гемодиализа № 3 Ленинградской областной клинической больницы  ","73432047221","Рощинская, 15а","","Ленинградская","Гатчина","(59.8818888, 30.330753500000014):8","0","cfo","","","","",""
"529","2017-11-27 03:55:55","Отделение диализа ГБУЗ ПК ""Ордена ""Знак Почёта"" Пермская краевая клиническая больница""","73525374733","ул. Пушкина, д. 85","","Пермский край","Пермь","(58.00485800000001, 56.233930999999984):8","0","pfo","","","","",""
"530","2017-11-27 04:06:29","ООО “Уральский медицинский центр”  ","73522462946","пр-кт Победы, 97б","","Свердловская область","Каменск– Уральский","(56.426294, 61.88669700000003):8","0","urfo","","","","",""
"531","2017-11-27 04:10:33","Общество с ограниченной ответственностью «Диакав»","73913226369"," Мальцевский тракт, 2","","Курганская область","Шадринск","(56.1078038, 63.63970410000002):8","0","urfo","","","","",""
"532","2017-11-27 04:30:23","Центр амбулаторного гемодиализа, Областная клиническая больница ","73823779654","Томина, 63 к3","","Курганская область","Курган","(55.43809899999999, 65.33427699999993):8","0","urfo","","","","",""
"533","2017-11-27 04:35:39","Отделение амбулаторного гемодиализа«Минусинская межрайонная больница» ","74923238132","ул. Комарова, 15","","Красноярский край","Минусинск","(53.6874651, 91.67142509999996):4","0","sfo","","","","",""
"534","2017-11-27 04:48:02","ФГБУ Сибирский Федеральный Научно-клинический центр ФМБА России, Северская Клиническая Больница","78335222727","пер. Чекист, 3","","Томская область","Северск","(56.61926920000001, 84.88168339999993):8","0","sfo","","","","",""
"535","2017-11-27 13:35:27","ЦГБ, город  Ковров","74842210020","ул.Еловая, д. 5","","Владимирская область","Ковров","(56.331101, 41.30531199999996):8","0","cfo","","","","",""
"536","2017-11-27 13:51:12","КОГБУЗ Омутнинская центральная районная больница","78673632925","Спортивная улица, 1","","Кировская область","Омутнинск","(58.681572, 52.177472999999964):8","0","pfo","","","","",""
"537","2017-11-28 06:35:59","ДЦ НЕФРОС-КАЛУГА, ООО"," +78464910046","ул. Салтыкова-Щедрина, 133А","","Калужская область","Калуга","(54.4995743, 36.292411899999934):8","0","cfo","","","","",""
"538","2017-11-28 07:07:21","Филиал отделения гемодиализа РКБ на базе Моздлкской ЦРБ","+78317021136, +78317021178","ул. Мира, 2","","Северная Осетия","Моздок","(43.7454128, 44.650653199999965):8","0","skfo","","","","",""
"539","2017-11-28 07:09:40","ООО «Фрезениус Нефрокеа» ","74952807540","ул. Солнечная, 11а","","Самарская область","Сызрань","(53.13483129999999, 48.42653300000006):8","0","pfo","","","","",""
"540","2017-11-28 07:18:06","ООО «Объединенная медицинская компания»","74992484721","ул. Максима Горького, 2Ак1","","Нижегородская область","Богородск","(56.09851, 43.53296899999998):8","0","pfo","","","","",""
"541","2017-12-01 11:21:29","OOO “Центр Диализа” ОП Сокол центр Фрезениус","8(3412)775628, 8(912)8577260","ул.Зои и Александра Космодемьянских, д 22","","Москва","Москва","(55.82206619999999, 37.51636200000007):8","75","cfo","Крупные амбулаторные центры – от 50 мест","","","",""
"542","2017-12-02 16:05:26","Клинический центр Сеченовского Университета","офис в екб: +73432707566","ул. Россолимо, д.11, стр. 4,5","","Москва","Москва","(55.734025, 37.58051950000004):8","0","cfo","","","","",""
"543","2017-12-12 05:22:52","Диализный центр Fresenius"," +74957663849","ул. Карла Маркса, 279","","Удмуртская республика","Ижевск","(56.8570521, 53.201336399999946):8","200","pfo","Крупные амбулаторные центры – от 50 мест","","","",""
"544","2017-12-12 05:26:03","ООО ""Уральский медицинский центр"" ","73432047757","ул.40 лет Октября 22","","Свердловская область","Нижняя Тура","(58.6270332, 59.85001699999998):8","60","urfo","Крупные амбулаторные центры – от 50 мест","","","",""
"545","2017-12-12 05:32:20","Би Браун (ООО ""Гемодиализный центр Волгоград) ","+78655445377, +78655445383, +78655445382","Губкина 13а","","Волгоградская область","Волгоград","(48.601905, 44.42379499999993):8","180","ufo","Крупные амбулаторные центры – от 50 мест","","","",""
"546","2017-12-12 05:35:03","Диализный центр ""Диаверум""","+7 (495) 663-95-95","Щербакова 77","","Свердловская область","Екатеринбург","(56.77711619999999, 60.66137409999999):8","0","urfo","","","","",""
"547","2017-12-21 18:17:00","АНМО «Нефрологический центр»","73013873522","ул Чайковского 1","","Ставропольский край","Невинномысск","(44.640698, 41.930196000000024):8","50","ufo","Крупные амбулаторные центры – от 50 мест","","","",""
"548","2018-02-12 09:27:18","B.BRAUN","0","ул Ибрагимова дом 31 ","","Москва","Москва","(55.7882499, 37.72963159999995):15","270","cfo","Крупные амбулаторные центры – от 50 мест","","","",""
"549","2018-02-12 12:04:54","ООО Диалайф","8-950-179-1700","Кабанский район, пгт. Сленгинск","","Бурятия","пгт. Сленгинск","(52.0209562, 106.85361549999993):15","36","sfo","","","","",""
